,Description,True Label,Top1,Proba Top1,Top2,Proba Top2,Top3,Proba Top3
248683,RFID PCB,9027,8517,0.33212465047836304,3919,0.31926229596138,3920,0.12018918991088867
183008,GENERATOR SPARES / EQUIPMENT,8511,8511,0.9110620021820068,8503,0.05793742462992668,8501,0.024404004216194153
265479,kitchen mop,9603,8512,0.6712154746055603,9405,0.2186359465122223,8539,0.04621996730566025
207309,SUPPLY OF EQUIPMENT AND MACHINERY FOR 2 X 25 MW POWER PLANT Signal Insolator,8543,8518,0.9949373006820679,8519,0.0020418204367160797,8509,0.001181632629595697
69225,SS 21 SPOT LEGGING,6104,6115,0.06215536221861839,6102,0.06040253862738609,6104,0.05484558641910553
264612,10 SET S 8 YELLOW POLYAMIDE,9603,3919,0.09255512058734894,7019,0.08403463661670685,3921,0.05014356970787048
95888,7.5 KW OIL ELETRIC ROLLER,7315,8419,0.30385786294937134,9027,0.1284336894750595,9031,0.11220017820596695
166518,VOL - 113042 500355780 EXHAUST VALVE IVECO MOTOR SPARE PART ,8481,2936,0.3610966205596924,3822,0.16519567370414734,2922,0.13862639665603638
122868,0.433 . 171.575 . 75 Y HOLE TYPE NOZZLE,8409,7304,0.47730979323387146,8409,0.29427891969680786,8455,0.11334323137998581
153301,CUT OFF SAW,8461,8461,0.4543623626232147,8202,0.37774282693862915,8465,0.09223966300487518
140201,GAS WELDING GAN,8424,8424,0.19206106662750244,8417,0.10771086066961288,8468,0.08812366425991058
73999,W 22 HOPE BUTTON TIER,6204,6204,0.5404872894287109,6104,0.3464089035987854,6202,0.03627808764576912
232278,NEW CKD MOTORCYCLE HUONIAO CHS LJEPCJL 06 LA 018129 025 CC YOM 2021,8711,8711,0.9999970197677612,8703,2.0150773707428016e-06,6109,7.356516107392963e-07
104443,ROTATING MOP,7323,8512,0.8119298815727234,8539,0.13152877986431122,9405,0.021433450281620026
164635,LEADER GATE VALVE IBR - SIZE 1 INCH . PRESSURE / CLASS RATING CLASS - 600,8481,8515,0.567123293876648,8311,0.35185930132865906,8468,0.028668619692325592
191137,WATERCOLOR PEN,8517,9608,0.995246946811676,3926,0.0007898827898316085,3304,0.0007363584008999169
186586,FRAYER,8516,8516,0.9887690544128418,8509,0.006596575956791639,7321,0.0010562384268268943
207021,FACE RECOGNITION CONTROLLER,8543,8515,0.24481318891048431,8543,0.07757916301488876,9031,0.06592559069395065
164019,DIRECTINAL VALVE,8481,8431,0.2248900681734085,8430,0.13337555527687073,8455,0.11014890670776367
98803,HEXAGON SCREW M 12 X 45 A 2 - 70 DIN 931,7318,7318,0.999932050704956,7319,1.9382918253540993e-05,7415,1.7103246136684902e-05
171562,detached bearing base,8482,7308,0.15671250224113464,8431,0.12343794107437134,7326,0.11366322636604309
251006,BOILER MULTISPAN TEMP CONTROLLER MDC 1902 / UTC 1202 G - RGAZ - 00 - 400 oC . 270 V AC,9032,8514,0.13760490715503693,8537,0.10474473237991333,8515,0.08301093429327011
259727,SOLAR TUBE LIGHT & SOLAR BULB,9405,8541,0.9689498543739319,8507,0.01074952445924282,9405,0.005499139428138733
187844,WATER URN,8516,9503,0.011434740386903286,9403,0.011200769804418087,8215,0.010578855872154236
112264,Podger Ratchet Wrenches 32 mm 36 mm,8204,9001,0.4229912757873535,9002,0.09648086875677109,5911,0.06334823369979858
241481,1861464 OIL DIPSTICK,9017,9029,0.20148403942584991,8421,0.18402954936027527,8803,0.062143418937921524
147430,SMALL LAWN MOWER,8433,8433,0.9999028444290161,8432,6.394948286470026e-05,8438,8.569158126192633e-06
69060,CUFFED JOGGER TIE DYE,6104,6212,0.006853286176919937,6215,0.006105994340032339,6102,0.006075065582990646
142587,ROAD VIBRATION RAMMER,8430,3919,0.7592270970344543,5906,0.18752291798591614,8525,0.01625937409698963
119309,BRACKET FR BUMPER ARM MOUNTING LH,8302,8708,0.9429717659950256,7007,0.02070436254143715,8302,0.016183048486709595
136817,MATERIALS FOR POOL,8421,9506,0.2740055024623871,9503,0.15942750871181488,3926,0.15423691272735596
73023,NEON SOCCER SCRIMAGE VESTS,6203,8543,0.1436411738395691,8516,0.11637970805168152,9032,0.09457191824913025
178880,AOTOMOBILE POWER SUPPLY,8504,8518,0.5447569489479065,9403,0.26943159103393555,9402,0.09389720857143402
87321,1 lt Decorated Water Bottle - Unprinted - Red Cover,7013,6307,0.24165096879005432,6704,0.15937264263629913,6214,0.14549075067043304
77795,DRAPES STERILE,6307,2401,0.0030466439202427864,3823,0.0030130918603390455,1101,0.0029761665500700474
106879,BAR ROUND CORED INSIDE DIAMETER 50 MM OUTSIDE DIAMETER 125 MM MATERIAL BRONZE WEIGHT 91 KG / ,7403,4006,0.024682272225618362,4008,0.02368621528148651,8607,0.02230939269065857
250324,INSTMT 3071 NC LOAD CELL MODEL 3828 CERTI,9031,9031,0.20102110505104065,8443,0.1516234129667282,8523,0.1321568787097931
38889,Monument Oak Linear PVC 400 mic X 20 mm,3916,3916,0.9908787608146667,8311,0.00473016919568181,6814,0.0013359638396650553
218775,USED TOYOTA NOAH CHS NO . ZRR 70 - 0068361 YEAR 2007,8703,8703,0.26994678378105164,8421,0.16898895800113678,8708,0.1142183169722557
223466,16851 - 2198 - 0 PISTON PIN BUSH KUBOTA MOTOR SPARE PART ,8708,4009,0.1797628104686737,8409,0.17077328264713287,8431,0.15888601541519165
208773,Enamelled copper wires / Paper covered copper,8544,8517,0.2712501287460327,8542,0.25001347064971924,8538,0.06587513536214828
218202,USED TOYOTA IST CHASS NO NCP 60 - 0213520 YEAR 2005,8703,8703,0.9998581409454346,8704,8.580063877161592e-05,8702,2.3732500267215073e-05
101322,SUPLEMENTO,7318,3917,0.3643140196800232,7307,0.3049703538417816,7304,0.07870838046073914
242174,21 X 1 / 4 ECLIPSE PAH,9018,7323,0.0663616955280304,4819,0.048259858042001724,3921,0.0403519831597805
39103,50 x 1 / 1 / 2 x 50 COUPLING FEMALE TEE PN 16,3917,3917,0.9997114539146423,7307,0.00018852853099815547,4009,4.675241871154867e-05
241377,TRIBRACH,9015,3006,0.015867585316300392,3912,0.012503597885370255,3822,0.011078216135501862
118563,LOCK MORTICE,8301,8536,0.3329775035381317,8535,0.06776121258735657,7318,0.05167755112051964
14175,APOTHIC RED 75 CL,2204,2204,0.9699822068214417,2208,0.02867739088833332,2201,0.0003788282920140773
207787,ANTI AGING LINE,8544,8451,0.06244642287492752,8479,0.059073276817798615,8402,0.04867399483919144
17948,ASTM BLENDS LPG REFERENCES STD - D,2711,2814,0.004664940293878317,3823,0.004632830619812012,2401,0.004586164839565754
202719,SWITCH SOCKET WATER PROOF . 13 amp,8536,8536,0.6016347408294678,9031,0.0847950354218483,9026,0.07934129983186722
13916,VIMTO FRUIT FLAVOURED DRINK TINS ,2202,3919,0.19885851442813873,8536,0.16404429078102112,8547,0.15883547067642212
45732,Big Jim 40 L GARBAGE BIN BLACK,3924,3924,0.9264753460884094,3923,0.07160209119319916,3926,0.0016400966560468078
39129,75 x 50 COUPLING REDUCING,3917,3917,0.9997135996818542,4009,0.0001620051043573767,7307,3.835245661321096e-05
120844,FIRE PROOF FILLING CABINETS,8303,9403,0.23385414481163025,9402,0.20883871614933014,9618,0.07009918987751007
152126,FABRIC MACHINE,8451,9105,0.011904660612344742,9610,0.008877839893102646,8529,0.008418143726885319
27260,ASSORTED NIVEA LOTIONS / CREAM,3304,3304,0.4420706629753113,3006,0.072997085750103,2106,0.07022237032651901
197676,CONVENTIONAL LIGHTNING ARRESTOR OIA 10 MM LENGTH 1000 MM,8535,8546,0.1441836804151535,8547,0.051563967019319534,4010,0.05039317533373833
108031,ALUMINIUM WIRE,7605,5607,0.11845627427101135,7312,0.06687082350254059,6116,0.060456156730651855
132545,USED MINI WATER DISPENSER,8418,9027,0.08388054370880127,8421,0.07981448620557785,9018,0.07940938323736191
133687,2866325 MAINTENANCE KIT,8421,8716,0.2845228910446167,8431,0.2826429009437561,8443,0.09682255238294601
261255,Gloop Astroflow,9503,7318,0.48666614294052124,0406,0.10192825645208359,7415,0.03997619077563286
177964,SPARE PARTS FOR LOESCHE ROLLER GRINDING MILL LM 56 6 Helical Worm Gearmotor,8501,8422,0.4976315498352051,8443,0.08816482126712799,8479,0.06379120796918869
213519,MITSUBISHI ASX,8703,8431,0.5207187533378601,8207,0.09769944846630096,7318,0.06726036965847015
218805,USED TOYOTA NOAH CHS NO ZRR 70 - 0216083 YEAR 2009,8703,8703,0.6299677491188049,8421,0.11313662678003311,8708,0.051510874181985855
254820,HOME FURNITURE,9403,8302,0.1145685464143753,8708,0.09307743608951569,3925,0.09275416284799576
8305,LORENZ CRUNCHIPS XCUT C & O 85 G,1902,0406,0.5858845710754395,1902,0.3941118121147156,1904,0.01830846443772316
109359,ALMINIUM BALCONY,7616,8536,0.9942542910575867,7412,0.002951942617073655,8547,0.000699755793903023
253737,940330000000,9403,9403,0.6436535120010376,8528,0.05037928372621536,8304,0.03346850723028183
267152,MONSTER PUFF,9616,8509,0.11125277727842331,3922,0.094637930393219,3401,0.0885629951953888
204892,FISHER PLUG WITH SCREWS,8538,3902,0.9341428279876709,2309,0.03926784545183182,3901,0.01667586714029312
178524,GENERATOR PARTS KICK,8503,8503,0.5610237121582031,8511,0.17939315736293793,8502,0.11646918207406998
119047,1 BOX ATU BRACKET,8302,8421,0.9953623414039612,5911,0.0016685323789715767,9002,0.0006585658993571997
148379,FIVE STAGE VIBRATOR COOLING CONVEYOR,8438,8421,0.05731722712516785,8419,0.028490589931607246,8434,0.02809670753777027
218076,USED TOYOTA HARRIER CHS NO ACU 30 - 0042346 YEAR 2005,8703,8703,0.765825629234314,8421,0.08389395475387573,8418,0.0381389781832695
250779,TESTING EQUIPMENT QUAESTOR,9031,2915,0.017459427937865257,2839,0.015789726749062538,2917,0.015502545982599258
237601,PEDAL PLATE FOR MOTOCYCLE,8714,7318,0.8714210987091064,7415,0.05874641612172127,8422,0.007125291507691145
90232,Y 10 ROUND 10 MM,7216,7216,0.8036672472953796,7326,0.06210010498762131,7215,0.021731581538915634
170884,MOUNTED BEARING UCP 217 BRAND BW,8482,3816,0.9615969061851501,6903,0.02833709493279457,3811,0.002779127098619938
87256,PHARMACEUTICAL PRODUCTS - SOLUS / NEOGLOVES / ALCEF / SILCUS / LOGUT / CATGUTCHROMIUM,7010,9004,0.982234537601471,7005,0.007646061014384031,7020,0.0039475345984101295
129997,IMPELLER 40 HP,8414,8413,0.7337896227836609,8414,0.25580084323883057,8409,0.00351520162075758
24692,660 2 K ACRYLIC 4 * 3.7 LT,3208,6402,0.9955077171325684,6404,0.00252740946598351,6403,0.0013577104546129704
42389,ENGRAVING FILM,3920,8473,0.06526799499988556,8427,0.04531601443886757,8471,0.038978222757577896
152310,ELASTIC FOR SEWING MACHINE,8452,5607,0.09497402608394623,7312,0.06718461960554123,7605,0.053138237446546555
104539,SOKONI BRAND STEELWOOL PACKAGES 20 BALES 18 X 750 GMS,7323,3923,0.5332550406455994,6305,0.253976047039032,4819,0.06889141350984573
176235,KIT N 174 GASKETS FOR 3 PISTONS FOR HP PUMP W 5015 & W 5018,8484,8418,0.2382284253835678,8414,0.20425845682621002,8424,0.1538415402173996
210399,33 KV POLYMERIC STRAIN LSULATORS,8546,8536,0.7959833145141602,8535,0.12878380715847015,8538,0.029572198167443275
229176,SPACER FOR TRACTOR,8708,8431,0.6490268111228943,8483,0.11753471940755844,8409,0.044006600975990295
29838,FOREVER ALOE MPD 2 X ULTRA ISBE ,3401,3304,0.34261733293533325,2106,0.24777331948280334,3305,0.11124668270349503
171457,THRUST BRG ADEPTER - 1802032721,8482,3403,0.3324659466743469,3402,0.19799962639808655,2710,0.09156115353107452
195511,SUMSUNG CRYSTAL UHD HITV 75 INCHES,8528,8510,0.24974456429481506,6210,0.12278792262077332,6203,0.09122195094823837
136513,HYDRAULIC FILTER CARTRIDGES,8421,3402,0.06678850203752518,3403,0.059906408190727234,2710,0.05348285287618637
217337,USED TOYOTA ALPHARD CHS NO . ANH 15 - 0029449,8703,8703,0.38651031255722046,8421,0.35179397463798523,8708,0.03755180537700653
236858,METER TOOTH FOR MOTORCYCLE,8714,4010,0.8628994822502136,4203,0.08641590178012848,8714,0.022367186844348907
265108,MOPPER,9603,8512,0.8716027140617371,8539,0.10161527246236801,9405,0.01415188517421484
115483,ELECTRIC HAMMER DRILL BIT,8207,8205,0.22265438735485077,8207,0.15682822465896606,8467,0.15449462831020355
52138,CAR TYRE HABILEAD 205 / 65 R 15 94 V 4 H 202,4011,9206,0.4589266777038574,8423,0.2322169989347458,9017,0.14681094884872437
174892,STARTER WITH REDUCTION GEARS,8483,8505,0.13658776879310608,8448,0.10703988373279572,8526,0.06948647648096085
113383,FILE 21050167 72859 M CUTLERY ROLL NON FOOD,8205,7323,0.7916805148124695,7326,0.16882701218128204,3924,0.01752585731446743
179755,MULTIPLE CHARGER UNIT - SAD 1460 B - 220 V,8504,8514,0.23333178460597992,8467,0.16002245247364044,8504,0.10486586391925812
233437,NEW CKD MOTORCYCLE HUONIAO CHS LJEPCJL 67 MA 016363 MOD GN 125 YOM 2021,8711,8711,0.9999977350234985,6109,9.474425155531208e-07,8703,6.826359708611562e-07
101909,WASHER PLAIN 5 / 16,7318,7318,0.5866983532905579,7415,0.18050101399421692,8450,0.03152184188365936
250010,CAR DIAGNOTIC TOOL,9031,9031,0.3445119261741638,8543,0.13299287855625153,8536,0.10803539305925369
15115,GIN GORDON 100 CL 37.5,2208,2208,0.9999215602874756,0406,3.8644750020466745e-05,2204,2.0708648662548512e-05
124993,HYDRAULIC MOTOR CASING,8412,8481,0.304106205701828,8479,0.05162039399147034,8424,0.043462056666612625
237357,MOTORCYCLE SPARE PARTS FOOTREST,8714,4010,0.9190672636032104,8714,0.04024470970034599,4203,0.03616630658507347
95165,BRAKE CABLE ASS Y LEFT ,7312,8431,0.26319628953933716,8708,0.26004382967948914,8483,0.07421748340129852
243943,PUMP FOR 2 ML PIPETTE,9018,3305,0.5306671261787415,3304,0.2320229560136795,6704,0.03706195577979088
36617,Dispersible Polymer Powder,3901,2905,0.05129427835345268,2507,0.04365183785557747,3913,0.039587073028087616
93443,TUBE SQUARE EN 10219 S 355 MH SANS 657 PT 1 50 X 4 5 5 8 M,7307,7307,0.46952024102211,7304,0.24184726178646088,7306,0.20527975261211395
209698,SC / APC PIGTAIL SINGLE MODE SIMPLEX FIBER 0.9 MM 1.0 M LSZH G 652 D,8544,6109,0.8648895621299744,8539,0.054196830838918686,3401,0.0510469526052475
237894,RUBBER CORE,8714,4016,0.049408115446567535,4009,0.028996532782912254,8487,0.027687449008226395
229879,THERMOSTAT FLANGE,8708,7326,0.16560253500938416,3917,0.10336717963218689,3926,0.0699746385216713
262104,TOY BALLS,9503,9503,0.999071478843689,9506,0.0005469103343784809,9504,0.00010452030983287841
50427,BELT V B PLAIN B 59 BRAND FUJUUNITAA,4010,3822,0.23904553055763245,3004,0.11364802718162537,3002,0.09805493801832199
216706,USED SUBARU FORESTER CHS NO SG 5 - 063194 YEAR 2004,8703,8703,0.9999735355377197,8704,2.0272726032999344e-05,7318,2.4458927327941637e-06
30662,KITCHEN CLEANER LEMON GEL ,3402,3402,0.5864324569702148,8508,0.2335503101348877,3401,0.12408566474914551
25820,CS 100 2 LT CYAN,3215,2811,0.313736230134964,3802,0.17552326619625092,2903,0.14823482930660248
123267,CYLINDER BLOCK ASSY L SPARE PARTS FOR EXCAVATOR,8409,8431,0.7050452828407288,8708,0.04950040951371193,7318,0.0364583320915699
110062,GARDEN RAKE 14 TWISTED,8201,3215,0.05491169914603233,3707,0.048927806317806244,3822,0.04827883467078209
60564,BABY SOFT TOILET PAPER,4818,4202,0.6673435568809509,3923,0.18455623090267181,6305,0.07135394215583801
4700,ARCO ANCH . FIL . S / O 700 G . IT - EN - FR - DE - NL,1604,2102,0.09478798508644104,2309,0.053072240203619,1604,0.051544807851314545
200319,IND . P & S # 216 EP 6 2163202658 - 11 10.09 . 2021 ,8536,8536,0.9804472923278809,8544,0.00474139116704464,8535,0.004204182419925928
171973,B 2 SF 160 18 9 1 RHB SD P 2 CW GEAR BOX,8483,8483,0.9719538688659668,8482,0.019727081060409546,8448,0.003399215405806899
221418,TATA INTRA V 10 BS - IV,8704,8704,0.9988620281219482,8705,0.0008797746268101037,8702,0.00011602835002122447
111160,PLANESHAVE EDGE,8203,8450,0.35719606280326843,3401,0.10817520320415497,7324,0.060488101094961166
96992,93192926 BRAKE RIVET IVECO SPARE PART ,7318,2903,0.1798434853553772,2828,0.1430763304233551,3822,0.13383519649505615
12557,FOODSTUFF & GROCERY,2106,3824,0.07541654258966446,3812,0.06285346299409866,2902,0.051300425082445145
46828,ST - HD GOLDEN ROUND CAKE CONT W / COVER 26 CM,3924,3924,0.3491314947605133,7323,0.17770707607269287,7013,0.1732410490512848
215432,USED 2010 SUBARU LEGACY B 4 CHASSIS No BM 9 - 014748,8703,8536,0.43547138571739197,8481,0.09976667165756226,8504,0.0804157704114914
88245,MEASURING CYLINDER PLASTICK 50 ML,7017,3304,0.9637159705162048,3307,0.011179833672940731,3004,0.00816403515636921
48126,OFFICE ACCESSORIES,3926,7007,0.553580641746521,7009,0.1952081173658371,8708,0.06248920038342476
6731,CADBURY CRUNCHIE CHOCOLATE BAR 40 G,1806,1806,0.9981634020805359,1905,0.001301680807955563,1904,0.0002445193531457335
223177,USED CABIN FITTED WITH PIECE OF CHASSIS ENGINE AND FRONT AXLE FOR MITSUBISH CANTER,8706,5909,0.1148412823677063,9002,0.09382050484418869,4010,0.08157169818878174
174630,SINO TRACTOR SPARE PARTS Ranger gear synchronizer ring,8483,8484,0.2198990285396576,4016,0.11953365802764893,8487,0.10001607984304428
70335,HI - VIS LONG SLEEVED T - SHIRT CPC 31 71 000 COLOUR ORANGE SIZE MEDIUM,6109,6109,0.9133353233337402,6105,0.06741803139448166,6205,0.010763619095087051
3560,PAKISTAN LONG GRAIN WHITE RICE ASMIN,1108,8437,0.5932199954986572,1001,0.1281449943780899,8432,0.06971023231744766
35342,KIT COVID TEST,3822,9019,0.20870669186115265,9018,0.1860489398241043,9020,0.13537870347499847
105886,CATALOG STAND PROMOTION GIFT NOT FOR SALE ,7326,3926,0.46033775806427,8306,0.20350094139575958,8310,0.14131483435630798
3543,MAIZE STARCH NATIVE INDUSTRIAL STARCH,1108,1005,0.963007926940918,8432,0.010346366092562675,1006,0.008314989507198334
200554,LAMP HOLDER FOR CAR,8536,8512,0.6970520615577698,8539,0.22637596726417542,8529,0.02388809621334076
216595,USED SUBARU FORESTER CHS NO . SH 5 - 021047,8703,8703,0.9999490976333618,8704,4.199397881166078e-05,8702,3.5566336009651423e-06
150307,NUMEX ALL SURFACE HAND CODER MACHINE,8443,8205,0.7459269762039185,8206,0.04443390667438507,8467,0.04213390126824379
15615,S 0 YA BEAN MEAL,2304,8471,0.0023657793644815683,2106,0.0023073942866176367,8518,0.002270481316372752
214952,USED 2006 TOYOTA ALPHARD CHASSIS NO ANH 10 - 0158062,8703,8481,0.2488149255514145,9026,0.2066294252872467,8421,0.190545916557312
165768,THE RELIEF VALVE,8481,8544,0.004506811033934355,8536,0.0037493230774998665,8523,0.0036838382948189974
59748,MANILA WHITE,4805,7308,0.33454787731170654,8428,0.250069797039032,7326,0.11325128376483917
115413,DRILL BITS SDS MAYA,8207,8207,0.9969735145568848,8205,0.0025593384634703398,8467,0.00013277579273562878
37467,PP HP 5105 R,3902,3902,0.990304708480835,3901,0.009436674416065216,8442,0.0001032758445944637
124020,PISTON RINGS 2.2 TDCI - PER CYLINDER,8409,8536,0.31671014428138733,8535,0.2472897171974182,8504,0.11030162870883942
250914,07.35 . 166 SPEED SENSOR,9032,4011,0.887192964553833,4012,0.10360921919345856,9206,0.0015254686586558819
87493,CERAMIC CLASS,7013,8707,0.5044773817062378,8407,0.09018833935260773,8508,0.08569598197937012
223725,50 C brake disc,8708,3506,0.08392667025327682,4203,0.08140388131141663,6116,0.04975132644176483
42247,stickers,3919,3919,0.7970207929611206,4821,0.10384339839220047,4811,0.07224199175834656
126012,DEEPWELL HANDPUMPS,8413,3305,0.9891831874847412,6703,0.0033125332556664944,3401,0.0014116811798885465
130958,Vacuum pumps,8414,3307,0.566557765007019,3303,0.0834268108010292,3304,0.056188154965639114
13397,FITCH & LEEDES TONICS,2202,2202,0.9950457811355591,7013,0.0014279705937951803,3924,0.0013816481223329902
107703,E - BURNER LID 114 MM / D - BURNER LID 87 MM / C - BURNER LID 78 MM,7419,7318,0.9666036367416382,7415,0.012706425040960312,7616,0.00670996168628335
4686,ROSTED TURKEY HAM,1602,2008,0.04252035915851593,1604,0.03487127646803856,0802,0.03470468521118164
151519,NEUMATIC VALVE,8448,3912,0.2010309100151062,3206,0.13218475878238678,3204,0.11045406758785248
185753,SPOT WELDER,8515,6403,0.37662845849990845,8201,0.14532622694969177,6406,0.0702505111694336
126797,INJECTORFUEL,8413,8429,0.8758221864700317,8431,0.05928187817335129,8427,0.0380512960255146
242231,9207 B - CTO - S 01 ePM 12 PATIENT MONITOR,9018,9019,0.27057304978370667,9018,0.14470738172531128,8419,0.06455963104963303
247158,KROHNE - ULTRASONIC FLOWMETER FOR PROCESS GAS,9026,8525,0.19571171700954437,8504,0.08408696204423904,8517,0.07619240880012512
126273,FORKLIFT ASSEMBLY IN CKD HYDRAULIC PUMP,8413,0403,0.6575773358345032,6109,0.08525627851486206,1806,0.0686296597123146
77785,DISPOSABLE PROTECTIVE MASK NON - MEDICAL ,6307,6307,0.956860363483429,6210,0.016768040135502815,9020,0.01173802837729454
247665,Samil 100 Oil pressure unit sender F - L 413 / F - 02406368 * A,9026,8479,0.3000204861164093,8477,0.21592693030834198,8422,0.13627980649471283
164754,MINERA 2 ELECTRIC ACTUATOR BALL VALVE,8481,8431,0.5536724925041199,8481,0.11869782954454422,8424,0.05692164972424507
216261,USED NISSAN X TRAIL NT 30129444,8703,8415,0.45517081022262573,8418,0.2269498109817505,8481,0.1281360685825348
217648,USED TOYOTA COROLLA RUMION CHS NO . NZE 151 - 1039171,8703,8703,0.5149244666099548,8421,0.20259520411491394,8716,0.06071947142481804
137742,SUPPORTING RING KONTI,8421,8518,0.3762637674808502,8543,0.18698786199092865,8542,0.09631284326314926
116917,6 L FOOD CUTTING MACHINE,8211,8424,0.10812591016292572,7616,0.0949714332818985,7323,0.09488502144813538
123992,PISTON RING PART NO 750 - 13120,8409,8536,0.46623799204826355,8535,0.24952201545238495,8504,0.056848347187042236
6265,PUDDING,1704,1704,0.2358471006155014,1901,0.19978071749210358,1905,0.1595434844493866
95806,STEEL WIRE MESH R 221 500 X 215 810 PCS,7314,7314,0.9654932618141174,7313,0.025174399837851524,5608,0.006812711711972952
188553,Cisco Catalyst 9130 AX Series,8517,8517,0.9983789920806885,8471,0.0010466029634699225,8525,0.0002811501908581704
25870,FOUNTAIN PEN INK SAC,3215,3215,0.9812136292457581,9612,0.015361906029284,8443,0.0020067356526851654
78870,USED SHOES 36 PCS 10 KGS,6309,9018,0.6884068846702576,3926,0.20238062739372253,3924,0.033154480159282684
208268,CABLE WATER PUMP 9 PIN X 15 MTR LM 90,8544,3305,0.6152747273445129,9615,0.04874374717473984,3401,0.04530756175518036
52083,CAR TYRE 175 R 13 C - 97 / 95 R SUPERTRAC 301 TERAFLEX,4011,4011,0.9970043301582336,4012,0.002536816755309701,4013,0.0001353392144665122
201820,RELAY SALZAR MAKE MSP - 4 P - 240 A,8536,9403,0.2905992567539215,8471,0.07748290151357651,8473,0.06193086504936218
438,FROZEN FISH 125 G,0303,9603,0.9428715109825134,3306,0.031141728162765503,7013,0.01579568348824978
146547,i 7 M 3052140 CAP KOMATSU SPARE PART ,8431,8431,0.8860434293746948,8413,0.07671193033456802,8474,0.00863898079842329
128589,WP 20 X 2 X 2 GREEN - X PETROL WATER PUMP,8413,4901,0.9783771634101868,2106,0.01218273863196373,4903,0.0019316173857077956
223832,ABSORBER SHOCK,8708,8708,0.9996479749679565,8714,8.730275294510648e-05,8431,6.840946298325434e-05
232567,NEW CKD MOTORCYCLE HUONIAO CHS LJEPCJL 00 MA 019973 125 CC YOM 2021,8711,8711,0.9999980926513672,6109,8.274199672086979e-07,8703,7.654865612494177e-07
224406,BRAKE ASSEMBLY,8708,6203,0.028083154931664467,8483,0.022716915234923363,6103,0.019290288910269737
201236,PEACON RELAY OTI + WTI ,8536,8504,0.31536152958869934,8544,0.1252410113811493,8517,0.08943462371826172
31135,LUBRICANT OMEGA 636 S SPRAY 400 ML,3403,3401,0.7911983132362366,3402,0.1522848755121231,3304,0.012507339008152485
202316,SPARE PARTS FOR LOESCHE ROLLER GRINDING MILL LM PROXIMITY SWITCH,8536,9024,0.32798221707344055,9027,0.14669270813465118,9031,0.12210947275161743
105619,SPAIR PARTS BALL,7325,7318,0.27944818139076233,8409,0.22915802896022797,7326,0.0997837707400322
139402,ELECTRONIC COLUMN SCALE ADE M 320600 - 01 W / BIG LCD DISPLAY MAX . 250 KG,8423,8423,0.8338406085968018,9016,0.16535626351833344,8479,0.0005097283865325153
114601,ZULAY KITCHEN PINEAPPLE CORE,8205,8481,0.47601476311683655,8418,0.35700204968452454,7324,0.08391381055116653
55656,SEAL F CYL HEAD COVER,4016,4016,0.9045177698135376,8484,0.04564990848302841,8487,0.015233655460178852
146414,UNUSED SPARE PARTS FOR MOTORGRADER CATERPILLAR,8431,3004,0.36865469813346863,3304,0.15738055109977722,3003,0.11669883131980896
178170,6 X CATERPILLAR DES 65 DIESEL GENERATOR SET PRIME RATED @ 60 KVA FILE 21033991,8502,8532,0.33467113971710205,8502,0.2832634747028351,8515,0.14165693521499634
150260,MANUEL TYPING PRINTER,8443,8467,0.2065323442220688,8472,0.18887139856815338,8465,0.18575559556484222
243868,POLYURIMETER URINE COLLECTION BAG,9018,9018,0.9385294318199158,3926,0.024461688473820686,3923,0.01221640408039093
156031,7 monitor screen keyboard vaccum,8471,8471,0.7960745096206665,8473,0.175528883934021,8443,0.010231873020529747
227366,LID LEFT,8708,8708,0.8664392828941345,8714,0.11470858007669449,8409,0.005278102587908506
90040,ANGLE STEEL 3 M / PCS / 5 * 7 ,7216,7216,0.806511402130127,7326,0.025818727910518646,7306,0.02122185006737709
83233,BRAKE LINNER,6813,8429,0.29981762170791626,8426,0.10807066410779953,8430,0.09682468324899673
35604,PROCELL ELECSYS COBAS E,3822,9603,0.022265536710619926,6805,0.017524896189570427,9615,0.01614832878112793
174066,PMS GEAR & SPROCKET SET 39 X 26 TEETH,8483,8483,0.8791111707687378,8448,0.0236644484102726,8714,0.017466166988015175
112015,ENERPAC 70 MM A / F SOCKET FOR 1 - 1 / 2 DRIVE TORQUE WRENCH,8204,8204,0.9975388050079346,8207,0.0010350222000852227,8205,0.0002895423094742
225352,CLUTCH DISK CLUTCH,8708,8708,0.7551135420799255,8483,0.09389703720808029,6813,0.07780328392982483
65296,COTTON YARN,5205,5511,0.0015106621431186795,5205,0.0015019780257716775,5509,0.0014452434843406081
166291,VALVE SLND 110 - 120 V 90 / 550 VA,8481,3602,0.9702453017234802,7307,0.009414061903953552,3603,0.0068417987786233425
137111,OIL SUCTION FILTER ELEMENT,8421,8421,0.20160113275051117,8487,0.09777126461267471,8481,0.08868354558944702
13299,EMERGE ISOTONIC ORANGE PM 59 P 1022,2202,2202,0.9927108287811279,2106,0.002719908021390438,2009,0.0022978310007601976
229357,SPRING MOUNTING XZV 07 HOWO 15 TON,8708,8708,0.8101916313171387,8707,0.08757960051298141,6813,0.05503315106034279
242849,Digital Vortex - Genie ? 2 230 V / Euro Plug 1 Unit SI - A 256 ^ Shipping Condition Room Temp Stor,9018,9018,0.6640233993530273,9027,0.18370968103408813,8419,0.06388618797063828
